"pplot","splot","tag","spec","yrmort","elev","elevcl","aspcl","asp","soilcl","slopcl","bqudx","bqudy","meas87","time","dbh","ht","dbhgrowth","bagrowth","htgrowth","stat","cpos","ch","ba","priordbh","priorba","priorht","id","mort"
25,3,698,"ABBA",NA,1115,"H","W",220,"H","BSLP",10,6,FALSE,2010,0.44,NA,NA,NA,NA,"ALIVE","",8.83904761904762,1.5205344e-05,NA,NA,NA,11750,FALSE
25,3,699,"ABBA",NA,1115,"H","W",220,"H","BSLP",10,8,FALSE,2010,4.61,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.001669139934,NA,NA,NA,11751,FALSE
25,3,743,"BECO",NA,1115,"H","W",220,"H","BSLP",8,6,FALSE,2010,7.2,NA,0.0583333333333333,6.276655e-05,NA,"ALIVE","",8.83904761904762,0.0040715136,6.5,0.003318315,6.2,11753,FALSE
25,3,746,"ABBA",NA,1115,"H","W",220,"H","BSLP",8,9,FALSE,2010,18.4,NA,0.216666666666666,0.000581981399999999,NA,"ALIVE","",8.83904761904762,0.0265905024,15.8,0.0196067256,10.1,11754,FALSE
25,3,768,"ABBA",NA,1115,"H","W",220,"H","BSLP",8,9,FALSE,2010,5.8,NA,-0.075,-7.363125e-05,NA,"ALIVE","",8.83904761904762,0.0026420856,6.7,0.0035256606,5.1,11755,FALSE
25,3,770,"ABBA",NA,1115,"H","W",220,"H","BSLP",8,7,FALSE,2010,17.8,NA,0.175,0.00046044075,NA,"ALIVE","",8.83904761904762,0.0248846136,15.7,0.0193593246,9.6,11756,FALSE
25,3,771,"ABBA",NA,1115,"H","W",220,"H","BSLP",7,7,FALSE,2010,20.5,NA,0.358333333333333,0.00103286645,NA,"ALIVE","",8.83904761904762,0.033006435,16.2,0.0206120376,10.4,11757,FALSE
25,3,772,"BECO",NA,1115,"H","W",220,"H","BSLP",7,8,FALSE,2010,9,NA,0,0,NA,"ALIVE","",8.83904761904762,0.00636174,9,0.00636174,7.4,11758,FALSE
25,3,774,"ABBA",NA,1115,"H","W",220,"H","BSLP",9,8,FALSE,2010,11.4,NA,0.0916666666666666,0.00015622915,NA,"ALIVE","",8.83904761904762,0.0102070584,10.3,0.0083323086,8,11760,FALSE
25,3,776,"BECO",NA,1115,"H","W",220,"H","BSLP",7,7,FALSE,2010,9.1,NA,0.0583333333333333,8.017625e-05,NA,"ALIVE","",8.83904761904762,0.0065038974,8.4,0.0055417824,7.1,11762,FALSE
25,3,778,"BECO",NA,1115,"H","W",220,"H","BSLP",9,9,FALSE,2010,6.7,NA,0.0166666666666667,1.72788e-05,NA,"ALIVE","",8.83904761904762,0.0035256606,6.5,0.003318315,6.6,11764,FALSE
25,3,779,"ABBA",NA,1115,"H","W",220,"H","BSLP",7,9,FALSE,2010,6.8,NA,0.0583333333333333,5.910135e-05,NA,"ALIVE","",8.83904761904762,0.0036316896,6.1,0.0029224734,5.8,11765,FALSE
25,3,780,"BECO",NA,1115,"H","W",220,"H","BSLP",8,10,FALSE,2010,7.5,NA,0.05,5.65487999999999e-05,NA,"ALIVE","",8.83904761904762,0.004417875,6.9,0.0037392894,6,11766,FALSE
25,3,781,"PIRU",NA,1115,"H","W",220,"H","BSLP",8,10,FALSE,2010,10.6,NA,0.158333333333333,0.00024000515,NA,"ALIVE","",8.83904761904762,0.0088247544,8.7,0.0059446926,6.1,11767,FALSE
25,3,782,"ABBA",NA,1115,"H","W",220,"H","BSLP",8,8,FALSE,2010,16.1,NA,0.0833333333333335,0.000204204,NA,"ALIVE","",8.83904761904762,0.0203583534,15.1,0.0179079054,8.1,11768,FALSE
25,3,783,"BECO",NA,1115,"H","W",220,"H","BSLP",9,7,FALSE,2010,6.8,NA,0.0166666666666667,1.75406000000001e-05,NA,"ALIVE","",8.83904761904762,0.0036316896,6.6,0.0034212024,6.5,11769,FALSE
25,3,784,"BECO",NA,1115,"H","W",220,"H","BSLP",8,9,FALSE,2010,6.5,NA,0.0333333333333334,3.29868000000001e-05,NA,"ALIVE","",8.83904761904762,0.003318315,6.1,0.0029224734,7.3,11770,FALSE
25,3,786,"BECO",NA,1115,"H","W",220,"H","BSLP",9,9,FALSE,2010,6.6,NA,0.0333333333333333,3.35104e-05,NA,"ALIVE","",8.83904761904762,0.0034212024,6.2,0.0030190776,6.6,11772,FALSE
25,3,787,"ABBA",NA,1115,"H","W",220,"H","BSLP",9,8,FALSE,2010,20,NA,0.208333333333333,0.00061359375,NA,"ALIVE","",8.83904761904762,0.031416,17.5,0.024052875,9.5,11773,FALSE
25,3,863,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,8,FALSE,2010,4.44,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.001548306144,NA,NA,NA,11775,FALSE
25,3,864,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,9,FALSE,2010,3.54,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.000984231864,NA,NA,NA,11776,FALSE
25,3,868,"PIRU",NA,1115,"H","W",220,"H","BSLP",NA,NA,FALSE,2010,4.19,NA,NA,NA,NA,"ALIVE","o",8.83904761904762,0.001378856094,NA,NA,NA,11777,FALSE
25,3,870,"PIRU",NA,1115,"H","W",220,"H","BSLP",NA,NA,FALSE,2010,24.3,NA,0.283333333333333,0.0010058356,NA,"ALIVE","c",8.83904761904762,0.0463770846,20.9,0.0343070574,NA,11778,FALSE
25,3,870,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,7,FALSE,2010,0.6,NA,NA,NA,NA,"ALIVE","",8.83904761904762,2.82744e-05,NA,NA,NA,11779,FALSE
25,3,871,"PIRU",NA,1115,"H","W",220,"H","BSLP",NA,NA,FALSE,2010,2.8,NA,NA,NA,NA,"ALIVE","o",8.83904761904762,0.0006157536,NA,NA,NA,11780,FALSE
25,3,872,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,7,FALSE,2010,0,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0,NA,NA,NA,11781,FALSE
25,3,873,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,8,FALSE,2010,2.35,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.00043373715,NA,NA,NA,11782,FALSE
25,3,929,"ABBA",NA,1115,"H","W",220,"H","BSLP",7,6,FALSE,2010,7.8,NA,0.05,5.89049999999999e-05,NA,"ALIVE","",8.83904761904762,0.0047783736,7.2,0.0040715136,5.7,11783,FALSE
25,3,931,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,7,FALSE,2010,9,NA,0.0916666666666666,0.00012167155,NA,"ALIVE","",8.83904761904762,0.00636174,7.9,0.0049016814,7.4,11784,FALSE
25,3,932,"PIRU",NA,1115,"H","W",220,"H","BSLP",6,8,FALSE,2010,9.6,NA,0.0333333333333334,4.92184e-05,NA,"ALIVE","",8.83904761904762,0.0072382464,9.2,0.0066476256,6,11785,FALSE
25,3,933,"BECO",NA,1115,"H","W",220,"H","BSLP",6,8,FALSE,2010,6.5,NA,0,0,NA,"ALIVE","",8.83904761904762,0.003318315,6.5,0.003318315,5.9,11786,FALSE
25,3,98062,"BECO",NA,1115,"H","W",220,"H","BSLP",8,9,FALSE,2010,4.04,NA,0.02,1.2315072e-05,NA,"ALIVE","",8.83904761904762,0.001281898464,3.8,0.0011341176,5.4,11790,FALSE
25,3,98064,"BECO",NA,1115,"H","W",220,"H","BSLP",9,10,FALSE,2010,4.63,NA,0.0358333333333333,2.48507105e-05,NA,"ALIVE","",8.83904761904762,0.001683654126,4.2,0.0013854456,5.5,11792,FALSE
25,3,98065,"ABBA",NA,1115,"H","W",220,"H","BSLP",10,8,FALSE,2010,6.3,NA,0.1,8.95356e-05,NA,"ALIVE","",8.83904761904762,0.0031172526,5.1,0.0020428254,4,11793,FALSE
25,3,98066,"ABBA",NA,1115,"H","W",220,"H","BSLP",10,9,FALSE,2010,7.3,NA,0.15,0.0001507968,NA,"ALIVE","",8.83904761904762,0.0041853966,5.5,0.002375835,4.5,11794,FALSE
25,3,98067,"BECO",NA,1115,"H","W",220,"H","BSLP",10,10,FALSE,2010,4.21,NA,0.0341666666666667,2.14944345e-05,NA,"ALIVE","",8.83904761904762,0.001392050814,3.8,0.0011341176,4.5,11795,FALSE
25,4,211,"PIRU",NA,1115,"H","W",220,"H","BSLP",9,5,FALSE,2010,1.4,NA,0.116666666666667,1.28282e-05,NA,"ALIVE","",8.83904761904762,0.0001539384,0,0,1.3,11796,FALSE
25,4,215,"PIRU",NA,1115,"H","W",220,"H","BSLP",8,2,FALSE,2010,3.7,NA,0.0833333333333333,4.1888e-05,NA,"ALIVE","",8.83904761904762,0.0010752126,2.7,0.0005725566,2.9,11797,FALSE
25,4,238,"PIRU",NA,1115,"H","W",220,"H","BSLP",10,2,FALSE,2010,0,NA,-0.0333333333333333,-1.0472e-06,NA,"ALIVE","",8.83904761904762,0,0.4,1.25664e-05,1.5,11798,FALSE
25,4,371,"ABBA",NA,1115,"H","W",220,"H","BSLP",9,3,FALSE,2010,2,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.00031416,NA,NA,NA,11799,FALSE
25,4,372,"ABBA",NA,1115,"H","W",220,"H","BSLP",7,5,FALSE,2010,1.74,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.000237787704,NA,NA,NA,11800,FALSE
25,4,373,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,4,FALSE,2010,0,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0,NA,NA,NA,11801,FALSE
25,4,374,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,4,FALSE,2010,0,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0,NA,NA,NA,11802,FALSE
25,4,375,"ABBA",NA,1115,"H","W",220,"H","BSLP",9,5,FALSE,2010,0,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0,NA,NA,NA,11803,FALSE
25,4,376,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,1,FALSE,2010,0.58,NA,NA,NA,NA,"ALIVE","",8.83904761904762,2.6420856e-05,NA,NA,NA,11804,FALSE
25,4,378,"ABBA",NA,1115,"H","W",220,"H","BSLP",9,5,FALSE,2010,0.3,NA,NA,NA,NA,"ALIVE","",8.83904761904762,7.0686e-06,NA,NA,NA,11805,FALSE
25,4,379,"ABBA",NA,1115,"H","W",220,"H","BSLP",9,2,FALSE,2010,3.8,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.0011341176,NA,NA,NA,11806,FALSE
25,4,380,"ABBA",NA,1115,"H","W",220,"H","BSLP",9,5,FALSE,2010,2.4,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.0004523904,NA,NA,NA,11807,FALSE
25,4,381,"ABBA",NA,1115,"H","W",220,"H","BSLP",9,2,FALSE,2010,2,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.00031416,NA,NA,NA,11808,FALSE
25,4,382,"ABBA",NA,1115,"H","W",220,"H","BSLP",9,3,FALSE,2010,2.4,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.0004523904,NA,NA,NA,11809,FALSE
25,4,383,"ABBA",NA,1115,"H","W",220,"H","BSLP",9,2,FALSE,2010,0.4,NA,NA,NA,NA,"ALIVE","",8.83904761904762,1.25664e-05,NA,NA,NA,11810,FALSE
25,4,384,"ABBA",NA,1115,"H","W",220,"H","BSLP",8,2,FALSE,2010,0,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0,NA,NA,NA,11811,FALSE
25,4,385,"ABBA",NA,1115,"H","W",220,"H","BSLP",9,5,FALSE,2010,2.6,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.0005309304,NA,NA,NA,11812,FALSE
25,4,386,"ABBA",NA,1115,"H","W",220,"H","BSLP",9,3,FALSE,2010,5.1,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.0020428254,NA,NA,NA,11813,FALSE
25,4,387,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,4,FALSE,2010,2.33,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.000426385806,NA,NA,NA,11814,FALSE
25,4,388,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,1,FALSE,2010,1.68,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.000221671296,NA,NA,NA,11815,FALSE
25,4,389,"ABBA",NA,1115,"H","W",220,"H","BSLP",9,5,FALSE,2010,0,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0,NA,NA,NA,11816,FALSE
25,4,390,"ABBA",NA,1115,"H","W",220,"H","BSLP",7,1,FALSE,2010,5.7,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.0025517646,NA,NA,NA,11817,FALSE
25,4,391,"ABBA",NA,1115,"H","W",220,"H","BSLP",8,4,FALSE,2010,3.1,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.0007547694,NA,NA,NA,11818,FALSE
25,4,392,"ABBA",NA,1115,"H","W",220,"H","BSLP",8,5,FALSE,2010,4,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.00125664,NA,NA,NA,11819,FALSE
25,4,393,"ABBA",NA,1115,"H","W",220,"H","BSLP",7,1,FALSE,2010,0,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0,NA,NA,NA,11820,FALSE
25,4,394,"ABBA",NA,1115,"H","W",220,"H","BSLP",7,1,FALSE,2010,0.3,NA,NA,NA,NA,"ALIVE","",8.83904761904762,7.0686e-06,NA,NA,NA,11821,FALSE
25,4,395,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,3,FALSE,2010,2.4,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.0004523904,NA,NA,NA,11822,FALSE
25,4,396,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,2,FALSE,2010,5.24,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.002156519904,NA,NA,NA,11823,FALSE
25,4,397,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,1,FALSE,2010,1.89,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.000280552734,NA,NA,NA,11824,FALSE
25,4,909,"BECO",NA,1115,"H","W",220,"H","BSLP",10,2,FALSE,2010,7.8,NA,0.075,8.65903499999999e-05,NA,"ALIVE","",8.83904761904762,0.0047783736,6.9,0.0037392894,7,11825,FALSE
25,4,910,"ABBA",NA,1115,"H","W",220,"H","BSLP",10,2,FALSE,2010,11.4,NA,0.141666666666667,0.00023476915,NA,"ALIVE","",8.83904761904762,0.0102070584,9.7,0.0073898286,5.1,11826,FALSE
25,4,911,"BECO",NA,1115,"H","W",220,"H","BSLP",9,2,FALSE,2010,7.6,NA,0.0916666666666666,0.00010151295,NA,"ALIVE","",8.83904761904762,0.0045364704,6.5,0.003318315,6.5,11827,FALSE
25,4,914,"BECO",NA,1115,"H","W",220,"H","BSLP",9,2,FALSE,2010,5.8,NA,0.0166666666666667,1.49226e-05,NA,"ALIVE","",8.83904761904762,0.0026420856,5.6,0.0024630144,6.4,11830,FALSE
25,4,915,"ABBA",NA,1115,"H","W",220,"H","BSLP",9,2,FALSE,2010,14.8,NA,0.3,0.000612612,NA,"ALIVE","",8.83904761904762,0.0172034016,11.2,0.0098520576,7.5,11831,FALSE
25,4,916,"ABBA",NA,1115,"H","W",220,"H","BSLP",8,2,FALSE,2010,10.5,NA,-0.141666666666667,-0.00025257155,NA,"ALIVE","",8.83904761904762,0.008659035,12.2,0.0116898936,8.2,11832,FALSE
25,4,919,"ABBA",NA,1115,"H","W",220,"H","BSLP",8,2,FALSE,2010,14.4,NA,0.175,0.00036697815,NA,"ALIVE","",8.83904761904762,0.0162860544,12.3,0.0118823166,7.6,11835,FALSE
25,4,921,"ABBA",NA,1115,"H","W",220,"H","BSLP",7,2,FALSE,2010,24.3,NA,0.283333333333333,0.0010058356,NA,"ALIVE","",8.83904761904762,0.0463770846,20.9,0.0343070574,10.5,11837,FALSE
25,4,924,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,2,FALSE,2010,19.1,NA,0.2,0.0005623464,NA,"ALIVE","",8.83904761904762,0.0286521774,16.7,0.0219040206,9.7,11840,FALSE
25,4,927,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,2,FALSE,2010,10.4,NA,0.108333333333333,0.00016591575,NA,"ALIVE","",8.83904761904762,0.0084948864,9.1,0.0065038974,7.7,11843,FALSE
25,4,928,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,1,FALSE,2010,18.8,NA,0.158333333333334,0.00044394735,NA,"ALIVE","",8.83904761904762,0.0277591776,16.9,0.0224318094,10,11844,FALSE
25,4,930,"BECO",NA,1115,"H","W",220,"H","BSLP",7,1,FALSE,2010,6.2,NA,0.0583333333333333,5.360355e-05,NA,"ALIVE","",8.83904761904762,0.0030190776,5.5,0.002375835,6.6,11845,FALSE
25,4,934,"BECO",NA,1115,"H","W",220,"H","BSLP",10,1,FALSE,2010,6.3,NA,0.0083333333333333,8.18125000000002e-06,NA,"ALIVE","",8.83904761904762,0.0031172526,6.2,0.0030190776,6.2,11846,FALSE
25,4,935,"PIRU",NA,1115,"H","W",220,"H","BSLP",8,1,FALSE,2010,9.6,NA,0.15,0.0002049894,NA,"ALIVE","",8.83904761904762,0.0072382464,7.8,0.0047783736,5,11847,FALSE
25,4,937,"ABBA",NA,1115,"H","W",220,"H","BSLP",9,1,FALSE,2010,13.1,NA,0.108333333333333,0.00021186165,NA,"ALIVE","",8.83904761904762,0.0134782494,11.8,0.0109359096,7.3,11848,FALSE
25,4,939,"BECO",NA,1115,"H","W",220,"H","BSLP",10,1,FALSE,2010,10.7,NA,0.141666666666667,0.00021919205,NA,"ALIVE","",8.83904761904762,0.0089920446,9,0.00636174,6.9,11849,FALSE
25,4,940,"BECO",NA,1115,"H","W",220,"H","BSLP",8,5,FALSE,2010,8.5,NA,0.0250000000000001,3.27904500000001e-05,NA,"ALIVE","",8.83904761904762,0.005674515,8.2,0.0052810296,7.1,11850,FALSE
25,4,941,"ABBA",NA,1115,"H","W",220,"H","BSLP",9,5,FALSE,2010,27.2,NA,0.116666666666667,0.000485639,NA,"ALIVE","",8.83904761904762,0.0581070336,25.8,0.0522793656,11.1,11851,FALSE
25,4,944,"BECO",NA,1115,"H","W",220,"H","BSLP",10,1,FALSE,2010,5.4,NA,0.00833333333333338,7.00315000000005e-06,NA,"ALIVE","",8.83904761904762,0.0022902264,5.3,0.0022061886,5.9,11854,FALSE
25,4,947,"BECO",NA,1115,"H","W",220,"H","BSLP",9,1,FALSE,2010,7.3,NA,0.0333333333333333,3.71756e-05,NA,"ALIVE","",8.83904761904762,0.0041853966,6.9,0.0037392894,6.4,11856,FALSE
25,4,967,"ABBA",NA,1115,"H","W",220,"H","BSLP",8,1,FALSE,2010,10.3,NA,0.116666666666667,0.0001759296,NA,"ALIVE","",8.83904761904762,0.0083323086,8.9,0.0062211534,7,11857,FALSE
25,4,972,"ABBA",NA,1115,"H","W",220,"H","BSLP",7,5,FALSE,2010,17.5,NA,0.158333333333333,0.00041161505,NA,"ALIVE","",8.83904761904762,0.024052875,15.6,0.0191134944,9.1,11858,FALSE
25,4,973,"ABBA",NA,1115,"H","W",220,"H","BSLP",7,5,FALSE,2010,15,NA,0.216666666666667,0.0004662658,NA,"ALIVE","",8.83904761904762,0.0176715,12.4,0.0120763104,8.7,11859,FALSE
25,4,974,"ABBA",NA,1115,"H","W",220,"H","BSLP",8,5,FALSE,2010,14.2,NA,0.0999999999999999,0.0002136288,NA,"ALIVE","",8.83904761904762,0.0158368056,13,0.01327326,9,11860,FALSE
25,4,976,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,5,FALSE,2010,13.7,NA,0.2,0.0003927,NA,"ALIVE","",8.83904761904762,0.0147411726,11.3,0.0100287726,9,11862,FALSE
25,4,977,"SOAM",NA,1115,"H","W",220,"H","BSLP",6,5,FALSE,2010,9.4,NA,0.108333333333333,0.00014889875,NA,"ALIVE","",8.83904761904762,0.0069397944,8.1,0.0051530094,8.9,11863,FALSE
25,4,978,"SOAM",NA,1115,"H","W",220,"H","BSLP",6,5,FALSE,2010,10.4,NA,0.141666666666667,0.00021251615,NA,"ALIVE","",8.83904761904762,0.0084948864,8.7,0.0059446926,9,11864,FALSE
25,4,979,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,5,FALSE,2010,10.1,NA,0.125,0.00018358725,NA,"ALIVE","",8.83904761904762,0.0080118654,8.6,0.0058088184,8.9,11865,FALSE
25,4,980,"BECO",NA,1115,"H","W",220,"H","BSLP",9,4,FALSE,2010,6.4,NA,0.0250000000000001,2.45437500000001e-05,NA,"ALIVE","",8.83904761904762,0.0032169984,6.1,0.0029224734,6,11866,FALSE
25,4,983,"PIRU",NA,1115,"H","W",220,"H","BSLP",10,4,FALSE,2010,8.25,NA,0.154166666666667,0.0001773858625,NA,"ALIVE","",8.83904761904762,0.00534562875,6.4,0.0032169984,4.8,11869,FALSE
25,4,985,"ABBA",NA,1115,"H","W",220,"H","BSLP",8,3,FALSE,2010,21.7,NA,0.125,0.00041135325,NA,"ALIVE","",8.83904761904762,0.0369837006,20.2,0.0320474616,8.9,11871,FALSE
25,4,986,"ABBA",NA,1115,"H","W",220,"H","BSLP",8,4,FALSE,2010,6.3,NA,0.075,6.891885e-05,NA,"ALIVE","",8.83904761904762,0.0031172526,5.4,0.0022902264,4.5,11872,FALSE
25,4,987,"ABBA",NA,1115,"H","W",220,"H","BSLP",7,4,FALSE,2010,7.9,NA,0.0416666666666667,5.006925e-05,NA,"ALIVE","",8.83904761904762,0.0049016814,7.4,0.0043008504,6.5,11873,FALSE
25,4,988,"BECO",NA,1115,"H","W",220,"H","BSLP",8,4,FALSE,2010,7.5,NA,0.075,8.305605e-05,NA,"ALIVE","",8.83904761904762,0.004417875,6.6,0.0034212024,6.3,11874,FALSE
25,4,991,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,3,FALSE,2010,26.9,NA,0.275,0.00109072425,NA,"ALIVE","",8.83904761904762,0.0568323294,23.6,0.0437436384,9.9,11877,FALSE
25,4,992,"ABBA",NA,1115,"H","W",220,"H","BSLP",6,4,FALSE,2010,15.7,NA,0.166666666666667,0.000384846,NA,"ALIVE","",8.83904761904762,0.0193593246,13.7,0.0147411726,9,11878,FALSE
25,4,994,"BECO",NA,1115,"H","W",220,"H","BSLP",9,3,FALSE,2010,6.6,NA,0.025,2.53291499999999e-05,NA,"ALIVE","",8.83904761904762,0.0034212024,6.3,0.0031172526,6.9,11880,FALSE
25,4,995,"BECO",NA,1115,"H","W",220,"H","BSLP",9,3,FALSE,2010,6,NA,-0.0333333333333334,-3.24632e-05,NA,"ALIVE","",8.83904761904762,0.00282744,6.4,0.0032169984,6.2,11881,FALSE
25,4,998,"BECO",NA,1115,"H","W",220,"H","BSLP",10,3,FALSE,2010,5.7,NA,0.0166666666666667,1.46608e-05,NA,"ALIVE","",8.83904761904762,0.0025517646,5.5,0.002375835,6.3,11884,FALSE
25,4,92506,"PIRU",NA,1115,"H","W",220,"H","BSLP",NA,NA,FALSE,2010,1.7,NA,NA,NA,NA,"ALIVE","o",8.83904761904762,0.0002269806,NA,NA,NA,11886,FALSE
25,4,98008,"BECO",NA,1115,"H","W",220,"H","BSLP",7,5,FALSE,2010,5.9,NA,0,0,NA,"ALIVE","",8.83904761904762,0.0027339774,5.9,0.0027339774,5.7,11887,FALSE
25,4,98053,"PIRU",NA,1115,"H","W",220,"H","BSLP",NA,NA,FALSE,2010,10.5,NA,0.266666666666667,0.0003728032,NA,"ALIVE","i",8.83904761904762,0.008659035,7.3,0.0041853966,NA,11889,FALSE
25,4,98058,"BECO",NA,1115,"H","W",220,"H","BSLP",6,1,FALSE,2010,7.4,NA,0.15,0.000153153,NA,"ALIVE","",8.83904761904762,0.0043008504,5.6,0.0024630144,6.1,11890,FALSE
25,4,98060,"BECO",NA,1115,"H","W",220,"H","BSLP",6,5,FALSE,2010,4.72,NA,0.00166666666666663,1.23307799999997e-06,NA,"ALIVE","",8.83904761904762,0.001749745536,4.7,0.0017349486,5.6,11891,FALSE
25,4,98074,"BECO",NA,1115,"H","W",220,"H","BSLP",10,3,FALSE,2010,5.65,NA,0.0291666666666667,2.50837125e-05,NA,"ALIVE","",8.83904761904762,0.00250719315,5.3,0.0022061886,6.3,11892,FALSE
25,4,98804,"BECO",NA,1115,"H","W",220,"H","BSLP",9,2,FALSE,2010,4.4,NA,0.0166666666666667,1.12574e-05,NA,"ALIVE","",8.83904761904762,0.0015205344,4.2,0.0013854456,5.7,11897,FALSE
25,4,98805,"PIRU",NA,1115,"H","W",220,"H","BSLP",9,3,FALSE,2010,0,NA,0,0,NA,"ALIVE","",8.83904761904762,0,0,0,1,11898,FALSE
25,4,98807,"BECO",NA,1115,"H","W",220,"H","BSLP",7,1,FALSE,2010,6.2,NA,0.0416666666666667,3.894275e-05,NA,"ALIVE","",8.83904761904762,0.0030190776,5.7,0.0025517646,6.3,11900,FALSE
25,4,992502,"ABBA",NA,1115,"H","W",220,"H","BSLP",10,3,FALSE,2010,1.45,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.00016513035,NA,NA,NA,11901,FALSE
25,4,992503,"ABBA",NA,1115,"H","W",220,"H","BSLP",10,4,FALSE,2010,2.7,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.0005725566,NA,NA,NA,11902,FALSE
25,4,992504,"ABBA",NA,1115,"H","W",220,"H","BSLP",10,2,FALSE,2010,3.41,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.000913270974,NA,NA,NA,11903,FALSE
25,4,992505,"PIRU",NA,1115,"H","W",220,"H","BSLP",NA,NA,FALSE,2010,4,NA,NA,NA,NA,"ALIVE","o",8.83904761904762,0.00125664,NA,NA,NA,11904,FALSE
25,4,992512,"ABBA",NA,1115,"H","W",220,"H","BSLP",10,1,FALSE,2010,1.05,NA,NA,NA,NA,"ALIVE","",8.83904761904762,8.659035e-05,NA,NA,NA,11905,FALSE
25,4,992515,"PIRU",NA,1115,"H","W",220,"H","BSLP",NA,NA,FALSE,2010,5.2,NA,NA,NA,NA,"ALIVE","o",8.83904761904762,0.0021237216,NA,NA,NA,11906,FALSE
25,4,992517,"ABBA",NA,1115,"H","W",220,"H","BSLP",10,2,FALSE,2010,3.9,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.0011945934,NA,NA,NA,11907,FALSE
25,4,992518,"ABBA",NA,1115,"H","W",220,"H","BSLP",10,1,FALSE,2010,2.18,NA,NA,NA,NA,"ALIVE","",8.83904761904762,0.000373253496,NA,NA,NA,11908,FALSE
25,4,992520,"PIRU",NA,1115,"H","W",220,"H","BSLP",NA,NA,FALSE,2010,2.7,NA,NA,NA,NA,"ALIVE","o",8.83904761904762,0.0005725566,NA,NA,NA,11909,FALSE
25,4,992521,"PIRU",NA,1115,"H","W",220,"H","BSLP",NA,NA,FALSE,2010,3.3,NA,NA,NA,NA,"ALIVE","o",8.83904761904762,0.0008553006,NA,NA,NA,11910,FALSE
25,4,992522,"PIRU",NA,1115,"H","W",220,"H","BSLP",NA,NA,FALSE,2010,4.5,NA,NA,NA,NA,"ALIVE","o",8.83904761904762,0.001590435,NA,NA,NA,11911,FALSE
25,4,992523,"PIRU",NA,1115,"H","W",220,"H","BSLP",NA,NA,FALSE,2010,0.6,NA,NA,NA,NA,"ALIVE","o",8.83904761904762,2.82744e-05,NA,NA,NA,11912,FALSE
25,4,992524,"PIRU",NA,1115,"H","W",220,"H","BSLP",NA,NA,FALSE,2010,5.2,NA,NA,NA,NA,"ALIVE","o",8.83904761904762,0.0021237216,NA,NA,NA,11913,FALSE
25,4,992525,"PIRU",NA,1115,"H","W",220,"H","BSLP",NA,NA,FALSE,2010,2.6,NA,NA,NA,NA,"ALIVE","o",8.83904761904762,0.0005309304,NA,NA,NA,11914,FALSE
