"","pplot","splot","tag","spec","yrmort","elev","elevcl","aspcl","asp","soilcl","slopcl","bqudx","bqudy","meas87","p98dbh","p98ht","p10dbh","p10ht","time","nsumba.1","nsumba.2","nsumba.3","nsumba5.1","nsumba5.2","nsumba5.3","nsumbabig.1","nsumbabig.2","nsumbabig.3","dbh","ht","dbhgrowth","bagrowth","htgrowth","stat","cpos","ch","ba","id","mort"
"6907.2010",19,2,315,"ABBA",NA,963,"M","W",262,"S","BSLP",4,7,FALSE,NA,NA,NA,NA,2010,7.6977054e-05,0.218001247464,0.27901503861,0,0.2176806786,0.27520416,7.6977054e-05,0.218001247464,0.27901503861,0,1.03,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6907,FALSE
"6908.2010",19,2,316,"ABBA",NA,963,"M","W",262,"S","BSLP",4,7,FALSE,NA,NA,NA,NA,2010,0,0.21792427041,0.278938061556,0,0.2176806786,0.27520416,0,0.217817526696,0.2786312529,0.99,1.63,NA,NA,NA,"ALIVE","o",12.7971428571429,7.6977054e-05,6908,FALSE
"6909.2010",19,2,317,"ABBA",NA,963,"M","W",262,"S","BSLP",4,6,FALSE,NA,NA,NA,NA,2010,1.4522046e-05,0.073855026168,0.28145916414,0,0.071337882,0.2748923562,1.4522046e-05,0.073855026168,0.28145916414,0,1.33,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6909,FALSE
"6910.2010",19,2,318,"ABBA",NA,963,"M","W",262,"S","BSLP",4,7,FALSE,NA,NA,NA,NA,2010,7.6977054e-05,0.218001247464,0.27901503861,0,0.2176806786,0.27520416,7.6977054e-05,0.218001247464,0.27901503861,0,1.34,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6910,FALSE
"6911.2010",19,2,319,"SOAM",NA,963,"M","W",262,"S","BSLP",5,9,FALSE,NA,NA,NA,NA,2010,0,0.103730314842,NA,0,0.103013064,NA,0,0.103730314842,NA,0,1.08,NA,NA,NA,"ALIVE","",12.7971428571429,0,6911,FALSE
"6912.2010",19,2,320,"ABBA",NA,963,"M","W",262,"S","BSLP",5,8,FALSE,NA,NA,NA,NA,2010,0.038150208096,0.097213560444,0.47827408167,0.03801336,0.096513879,0.477114792,0.038150208096,0.097213560444,0.47827408167,0,1.03,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6912,FALSE
"6913.2010",19,2,321,"ABBA",NA,963,"M","W",262,"S","BSLP",5,8,FALSE,NA,NA,NA,NA,2010,0.03801336,0.097076712348,0.478137233574,0.03801336,0.096513879,0.477114792,0.03801336,0.09691148775,0.477715984284,1.32,1.76,NA,NA,NA,"ALIVE","o",12.7971428571429,0.000136848096,6913,FALSE
"6914.2010",19,2,322,"ABBA",NA,963,"M","W",262,"S","BSLP",4,10,FALSE,NA,NA,NA,NA,2010,9.4546452e-05,NA,NA,0,NA,NA,9.4546452e-05,NA,NA,0,1.25,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6914,FALSE
"6915.2010",19,2,323,"ABBA",NA,963,"M","W",262,"S","BSLP",4,10,FALSE,NA,NA,NA,NA,2010,7.1644188e-05,NA,NA,0,NA,NA,6.5038974e-05,NA,NA,0.54,1.5,NA,NA,NA,"ALIVE","o",12.7971428571429,2.2902264e-05,6915,FALSE
"6916.2010",19,2,324,"ABBA",NA,963,"M","W",262,"S","BSLP",4,9,FALSE,NA,NA,NA,NA,2010,0.00039760875,0.197121160698,NA,0,0.1964921574,NA,0.00039760875,0.197026614246,NA,1.06,1.65,NA,NA,NA,"ALIVE","",12.7971428571429,8.8247544e-05,6916,FALSE
"6917.2010",19,2,325,"ABBA",NA,963,"M","W",262,"S","BSLP",4,10,FALSE,NA,NA,NA,NA,2010,8.7941238e-05,NA,NA,0,NA,NA,8.7941238e-05,NA,NA,0.29,1.39,NA,NA,NA,"ALIVE","o",12.7971428571429,6.605214e-06,6917,FALSE
"6918.2010",19,2,326,"ABBA",NA,963,"M","W",262,"S","BSLP",4,9,FALSE,NA,NA,NA,NA,2010,0.000485856294,0.197209408242,NA,0,0.1964921574,NA,0.000485856294,0.197209408242,NA,0,1.31,NA,NA,NA,"ALIVE","",12.7971428571429,0,6918,FALSE
"6919.2010",19,2,328,"ABBA",NA,963,"M","W",262,"S","BSLP",4,6,FALSE,NA,NA,NA,NA,2010,1.4522046e-05,0.073855026168,0.28145916414,0,0.071337882,0.2748923562,1.4522046e-05,0.073855026168,0.28145916414,0,1.02,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6919,FALSE
"6920.2010",19,2,329,"ABBA",NA,963,"M","W",262,"S","BSLP",2,9,FALSE,NA,NA,NA,NA,2010,0.031547507376,0.237932091936,NA,0.0311026254,0.2368789962,NA,0.031547507376,0.237932091936,NA,0,1.14,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6920,FALSE
"6921.2010",19,2,330,"ABBA",NA,963,"M","W",262,"S","BSLP",2,6,FALSE,NA,NA,NA,NA,2010,0,0.027194349336,NA,0,0.0248846136,NA,0,0.027194349336,NA,0,1.14,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6921,FALSE
"6922.2010",19,2,331,"ABBA",NA,963,"M","W",262,"S","BSLP",3,6,FALSE,NA,NA,NA,NA,2010,6.157536e-06,0.002380814436,0.359034645816,0,0,0.3526846554,0,0.0023746569,0.35902141968,0.34,1.38,NA,NA,NA,"ALIVE","o",12.7971428571429,9.079224e-06,6922,FALSE
"6923.2010",19,2,332,"ABBA",NA,963,"M","W",262,"S","BSLP",2,9,FALSE,NA,NA,NA,NA,2010,0.031547507376,0.237932091936,NA,0.0311026254,0.2368789962,NA,0.031547507376,0.237932091936,NA,0,1.26,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6923,FALSE
"6924.2010",19,2,333,"ABBA",NA,963,"M","W",262,"S","BSLP",2,10,FALSE,NA,NA,NA,NA,2010,0.014440332984,NA,NA,0.0138929406,NA,NA,0.014440332984,NA,NA,0.88,1.65,NA,NA,NA,"ALIVE","",12.7971428571429,6.0821376e-05,6924,FALSE
"6925.2010",19,2,334,"ABBA",NA,963,"M","W",262,"S","BSLP",1,6,FALSE,NA,NA,NA,NA,2010,0.024895954776,NA,NA,0.0248846136,NA,NA,0.024895954776,NA,NA,0,1.02,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6925,FALSE
"6926.2010",19,2,335,"ABBA",NA,963,"M","W",262,"S","BSLP",1,6,FALSE,NA,NA,NA,NA,2010,0.0248846136,NA,NA,0.0248846136,NA,NA,0.0248846136,NA,NA,0.38,1.48,NA,NA,NA,"ALIVE","o",12.7971428571429,1.1341176e-05,6926,FALSE
"6927.2010",19,2,336,"ABBA",NA,963,"M","W",262,"S","BSLP",1,6,FALSE,NA,NA,NA,NA,2010,0.024895954776,NA,NA,0.0248846136,NA,NA,0.024895954776,NA,NA,0,1,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6927,FALSE
"6928.2010",19,2,337,"ABBA",NA,963,"M","W",262,"S","BSLP",3,6,FALSE,NA,NA,NA,NA,2010,9.079224e-06,0.002383736124,0.359037567504,0,0,0.3526846554,9.079224e-06,0.002383736124,0.359037567504,0.28,1.4,NA,NA,NA,"ALIVE","o",12.7971428571429,6.157536e-06,6928,FALSE
"6929.2010",19,2,338,"ABBA",NA,963,"M","W",262,"S","BSLP",3,6,FALSE,NA,NA,NA,NA,2010,1.523676e-05,0.00238989366,0.35904372504,0,0,0.3526846554,1.523676e-05,0.00238989366,0.35904372504,0,1.37,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6929,FALSE
"6930.2010",19,2,339,"ABBA",NA,963,"M","W",262,"S","BSLP",3,10,FALSE,NA,NA,NA,NA,2010,0.0443405424,NA,NA,0.0443405424,NA,NA,0.0443405424,NA,NA,0,1.13,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6930,FALSE
"6931.2010",19,2,340,"ABBA",NA,963,"M","W",262,"S","BSLP",3,10,FALSE,NA,NA,NA,NA,2010,0.0443405424,NA,NA,0.0443405424,NA,NA,0.0443405424,NA,NA,0,1.34,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6931,FALSE
"6932.2010",19,2,342,"ABBA",NA,963,"M","W",262,"S","BSLP",3,10,FALSE,NA,NA,NA,NA,2010,0.0443405424,NA,NA,0.0443405424,NA,NA,0.0443405424,NA,NA,0,NA,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6932,FALSE
"6933.2010",19,2,343,"ABBA",NA,963,"M","W",262,"S","BSLP",4,10,FALSE,NA,NA,NA,NA,2010,2.9507478e-05,NA,NA,0,NA,NA,0,NA,NA,0.91,1.5,NA,NA,NA,"ALIVE","o",12.7971428571429,6.5038974e-05,6933,FALSE
"6934.2010",19,2,344,"ABBA",NA,963,"M","W",262,"S","BSLP",2,9,FALSE,NA,NA,NA,NA,2010,0.031547507376,0.237932091936,NA,0.0311026254,0.2368789962,NA,0.031547507376,0.237932091936,NA,0,1.18,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6934,FALSE
"6935.2010",19,2,345,"ABBA",NA,963,"M","W",262,"S","BSLP",4,10,FALSE,NA,NA,NA,NA,2010,9.4546452e-05,NA,NA,0,NA,NA,9.4546452e-05,NA,NA,0,1.13,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6935,FALSE
"6936.2010",19,2,346,"ABBA",NA,963,"M","W",262,"S","BSLP",4,9,FALSE,NA,NA,NA,NA,2010,8.8247544e-05,0.196811799492,NA,0,0.1964921574,NA,0,0.1964921574,NA,2.25,2.42,NA,NA,NA,"ALIVE","o",12.7971428571429,0.00039760875,6936,FALSE
"6937.2010",19,2,347,"ABBA",NA,963,"M","W",262,"S","BSLP",2,9,FALSE,NA,NA,NA,NA,2010,0.031547507376,0.237932091936,NA,0.0311026254,0.2368789962,NA,0.031547507376,0.237932091936,NA,0,1.07,NA,NA,NA,"ALIVE","o",12.7971428571429,0,6937,FALSE
"6938.2010",19,2,348,"SOAM",NA,963,"M","W",262,"S","BSLP",2,9,FALSE,NA,NA,NA,NA,2010,0.031547507376,0.237932091936,NA,0.0311026254,0.2368789962,NA,0.031547507376,0.237932091936,NA,0,1.03,NA,NA,NA,"ALIVE","",12.7971428571429,0,6938,FALSE
"6939.2010",19,2,349,"SOAM",NA,963,"M","W",262,"S","BSLP",2,9,FALSE,NA,NA,NA,NA,2010,0.031547507376,0.237932091936,NA,0.0311026254,0.2368789962,NA,0.031547507376,0.237932091936,NA,0,1.12,NA,NA,NA,"ALIVE","",12.7971428571429,0,6939,FALSE
"6940.2010",19,2,350,"SOAM",NA,963,"M","W",262,"S","BSLP",2,10,FALSE,NA,NA,NA,NA,2010,0.01450115436,NA,NA,0.0138929406,NA,NA,0.01450115436,NA,NA,0,1.23,NA,NA,NA,"ALIVE","",12.7971428571429,0,6940,FALSE
"6941.2010",19,2,709,"ABBA",NA,963,"M","W",262,"S","BSLP",3,10,FALSE,TRUE,NA,TRUE,TRUE,2010,0.02269806,NA,NA,0.02269806,NA,NA,0.02269806,NA,NA,16.6,12.91,0.0583333333333334,0.000148898750000001,0.125833333333333,"ALIVE","c",12.7971428571429,0.0216424824,6941,FALSE
"6946.2010",19,2,724,"BECO",NA,963,"M","W",262,"S","BSLP",2,10,FALSE,TRUE,NA,TRUE,FALSE,2010,0.00060821376,NA,NA,0,NA,NA,0,NA,NA,13.3,10.11,0.00833333333333345,1.73442500000003e-05,-0.0991666666666668,"ALIVE","",12.7971428571429,0.0138929406,6946,FALSE
"6947.2010",19,2,736,"BECO",NA,963,"M","W",262,"S","BSLP",3,10,FALSE,TRUE,NA,TRUE,FALSE,2010,0.0216424824,NA,NA,0.0216424824,NA,NA,0,NA,NA,17,11.16,0.158333333333333,0.00039917955,-0.0366666666666666,"ALIVE","",12.7971428571429,0.02269806,6947,FALSE
"6949.2010",19,2,747,"ABBA",NA,963,"M","W",262,"S","BSLP",3,8,FALSE,TRUE,NA,TRUE,TRUE,2010,0,0.072225431124,0.333363367722,0,0.0712177158,0.3313979592,0,0,0,30.7,15.8,0.183333333333333,0.000852420799999999,0.15,"ALIVE","c",12.7971428571429,0.0740231646,6949,FALSE
"6953.2010",19,2,795,"ABBA",NA,963,"M","W",262,"S","BSLP",2,9,FALSE,TRUE,NA,TRUE,TRUE,2010,0.000444881976,0.206829466536,NA,0,0.2057763708,NA,0,0.1279361622,NA,19.9,14.3,0.116666666666667,0.0003518592,0.075,"ALIVE","c",12.7971428571429,0.0311026254,6953,FALSE
"6957.2010",19,2,817,"BECO",NA,963,"M","W",262,"S","BSLP",1,6,FALSE,TRUE,NA,TRUE,TRUE,2010,1.1341176e-05,NA,NA,0,NA,NA,0,NA,NA,17.8,10.84,0.166666666666667,0.000439824,0.02,"ALIVE","",12.7971428571429,0.0248846136,6957,FALSE
"6958.2010",19,2,819,"ABBA",NA,963,"M","W",262,"S","BSLP",1,8,FALSE,TRUE,NA,TRUE,FALSE,2010,0.0539129976,NA,NA,0.0539129976,NA,NA,0.0539129976,NA,NA,15.8,13.12,0.0666666666666667,0.0001612688,-0.0233333333333334,"ALIVE","c",12.7971428571429,0.0196067256,6958,FALSE
"6960.2010",19,2,821,"ABBA",NA,963,"M","W",262,"S","BSLP",1,8,FALSE,TRUE,NA,TRUE,TRUE,2010,0.0196067256,NA,NA,0.0196067256,NA,NA,0,NA,NA,26.2,16.26,0.15,0.0005961186,0.121666666666667,"ALIVE","",12.7971428571429,0.0539129976,6960,FALSE
"6965.2010",19,2,826,"ABBA",NA,963,"M","W",262,"S","BSLP",5,6,FALSE,TRUE,NA,TRUE,FALSE,2010,7.6984908e-05,0.045251182284,0.338815064742,0,0.0448062846,0.3329616906,0,0,0.1258980492,24.5,12.13,0.225,0.00081819045,-0.1475,"ALIVE","c",12.7971428571429,0.047143635,6965,FALSE
"6967.2010",19,2,838,"ABBA",NA,963,"M","W",262,"S","BSLP",5,7,FALSE,TRUE,NA,TRUE,TRUE,2010,0,0.14641560318,0.390215065086,0,0.145884123,0.3867262476,0,0.145884123,0.3784544148,15.3,11.21,0.275,0.00058963905,0.0841666666666668,"ALIVE","c",12.7971428571429,0.0183854286,6967,FALSE
"6969.2010",19,2,842,"PIRU",NA,963,"M","W",262,"S","BSLP",4,8,FALSE,TRUE,NA,TRUE,TRUE,2010,0,0.131121634644,0.314578563222,0,0.1304219532,0.3123983478,0,0.0740231646,0.1211667996,22.6,12.78,0.183333333333334,0.000619157,0.0733333333333333,"ALIVE","",12.7971428571429,0.0401150904,6969,FALSE
"6970.2010",19,2,849,"ABBA",NA,963,"M","W",262,"S","BSLP",5,8,FALSE,TRUE,NA,TRUE,FALSE,2010,0.000136848096,0.059200200444,0.44026072167,0,0.058500519,0.439101432,0,0.0401150904,0.2664909324,22,10.11,0.175,0.00057589455,-0.0325,"ALIVE","c",12.7971428571429,0.03801336,6970,FALSE
"6972.2010",19,3,101,"PIRU",NA,963,"M","W",262,"S","BSLP",9,7,FALSE,NA,NA,NA,NA,2010,0,0.11749807839,NA,0,0.1155645414,NA,0,0.1155645414,NA,4.91,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0.001893450174,6972,FALSE
"6973.2010",19,3,102,"PIRU",NA,963,"M","W",262,"S","BSLP",9,6,FALSE,TRUE,FALSE,TRUE,NA,2010,0.0145267584,0.151437223014,NA,0.0145267584,0.1476504876,NA,0.0145267584,0.15098266491,NA,2.51,NA,0.0591666666666666,2.00283545e-05,NA,"ALIVE","",12.7971428571429,0.000494809854,6973,FALSE
"6975.2010",19,3,153,"ABBA",NA,963,"M","W",262,"S","BSLP",10,6,FALSE,TRUE,FALSE,TRUE,NA,2010,0.0088247544,NA,NA,0.0088247544,NA,NA,0.0088247544,NA,NA,4.28,NA,0.0483333333333333,3.0292878e-05,NA,"ALIVE","",12.7971428571429,0.001438727136,6975,FALSE
"6980.2010",19,3,158,"ABBA",NA,963,"M","W",262,"S","BSLP",10,8,FALSE,FALSE,FALSE,FALSE,NA,2010,0.025780755,NA,NA,0.025780755,NA,NA,0.025780755,NA,NA,0,NA,0,0,NA,"ALIVE","",12.7971428571429,0,6980,FALSE
"6983.2010",19,3,571,"ABBA",NA,963,"M","W",262,"S","BSLP",6,6,FALSE,TRUE,NA,TRUE,NA,2010,0.000226148076,0.125152186236,0.357890938482,0,0.1246759668,0.3564208032,0,0.1004817198,0.3322265562,16.2,NA,0.0833333333333333,0.000205513,NA,"ALIVE","",12.7971428571429,0.0206120376,6983,FALSE
"6985.2010",19,3,582,"PIRU",NA,963,"M","W",262,"S","BSLP",7,10,FALSE,TRUE,TRUE,TRUE,NA,2010,0,NA,NA,0,NA,NA,0,NA,NA,20.3,NA,0.0166666666666666,5.28836e-05,NA,"ALIVE","",12.7971428571429,0.0323655486,6985,FALSE
"6988.2010",19,3,594,"ABBA",NA,963,"M","W",262,"S","BSLP",7,6,FALSE,TRUE,NA,TRUE,NA,2010,3.2169984e-05,0.116102399028,0.364290047814,0,0.1153414878,0.3605308014,0,0.0709506798,0.2698760064,19.4,NA,0.133333333333333,0.000389558399999999,NA,"ALIVE","",12.7971428571429,0.0295593144,6988,FALSE
"6991.2010",19,3,597,"ABBA",NA,963,"M","W",262,"S","BSLP",6,10,FALSE,TRUE,NA,TRUE,NA,2010,0,NA,NA,0,NA,NA,0,NA,NA,17.8,NA,0.116666666666667,0.000313374600000001,NA,"ALIVE","",12.7971428571429,0.0248846136,6991,FALSE
"6993.2010",19,3,746,"ABBA",NA,963,"M","W",262,"S","BSLP",10,7,FALSE,TRUE,NA,TRUE,NA,2010,0.0109359096,NA,NA,0.0109359096,NA,NA,0,NA,NA,12,NA,0.0416666666666667,7.69037500000002e-05,NA,"ALIVE","",12.7971428571429,0.01130976,6993,FALSE
"6995.2010",19,3,805,"ABBA",NA,963,"M","W",262,"S","BSLP",9,8,FALSE,TRUE,NA,TRUE,NA,2010,0,0.057773874774,NA,0,0.0558804246,NA,0,0.0558804246,NA,9.8,NA,0.233333333333333,0.0003078768,NA,"ALIVE","",12.7971428571429,0.0075429816,6995,FALSE
"6997.2010",19,3,807,"BECO",NA,963,"M","W",262,"S","BSLP",10,6,FALSE,TRUE,NA,TRUE,NA,2010,0.001438727136,NA,NA,0,NA,NA,0,NA,NA,10.6,NA,0.0333333333333334,5.44543999999999e-05,NA,"ALIVE","",12.7971428571429,0.0088247544,6997,FALSE
"7001.2010",19,3,853,"BECO",NA,963,"M","W",262,"S","BSLP",10,7,FALSE,TRUE,NA,TRUE,NA,2010,0.01130976,NA,NA,0.01130976,NA,NA,0.01130976,NA,NA,11.8,NA,0.075,0.00013371435,NA,"ALIVE","",12.7971428571429,0.0109359096,7001,FALSE
"7004.2010",19,3,885,"BECO",NA,963,"M","W",262,"S","BSLP",10,8,FALSE,TRUE,NA,TRUE,NA,2010,0.01539384,NA,NA,0.01539384,NA,NA,0.01539384,NA,NA,11.5,NA,0.0250000000000001,4.457145e-05,NA,"ALIVE","",12.7971428571429,0.010386915,7004,FALSE
"7009.2010",19,3,890,"ABBA",NA,963,"M","W",262,"S","BSLP",10,9,FALSE,TRUE,NA,TRUE,NA,2010,0,NA,NA,0,NA,NA,0,NA,NA,10,NA,0.216666666666667,0.0002960958,NA,"ALIVE","",12.7971428571429,0.007854,7009,FALSE
"7014.2010",19,3,895,"ABBA",NA,963,"M","W",262,"S","BSLP",8,6,FALSE,TRUE,NA,TRUE,NA,2010,0,0.136240164984,0.281812507746,0,0.133274526,0.2770954032,0,0,0.0518748846,21.6,NA,0.25,0.000789327,NA,"ALIVE","",12.7971428571429,0.0366436224,7014,FALSE
"7016.2010",19,3,897,"ABBA",NA,963,"M","W",262,"S","BSLP",10,8,FALSE,TRUE,NA,TRUE,NA,2010,0.010386915,NA,NA,0.010386915,NA,NA,0,NA,NA,14,NA,0.108333333333333,0.00022717695,NA,"ALIVE","",12.7971428571429,0.01539384,7016,FALSE
"7018.2010",19,3,899,"BECO",NA,963,"M","W",262,"S","BSLP",9,10,FALSE,TRUE,NA,TRUE,NA,2010,0,NA,NA,0,NA,NA,0,NA,NA,19.8,NA,0.0166666666666666,5.15745999999997e-05,NA,"ALIVE","",12.7971428571429,0.0307908216,7018,FALSE
"7020.2010",19,3,960,"BECO",NA,963,"M","W",262,"S","BSLP",7,9,FALSE,TRUE,NA,FALSE,NA,2010,0.1052090424,0.1624592046,NA,0.1052090424,0.1624592046,NA,0.1052090424,0.1624592046,NA,5.6,NA,-0.00833333333333338,-7.39584999999999e-06,NA,"ALIVE","",12.7971428571429,0.0024630144,7020,FALSE
"7022.2010",19,3,964,"BECO",NA,963,"M","W",262,"S","BSLP",9,6,FALSE,TRUE,NA,TRUE,NA,2010,0.000494809854,0.137405274468,NA,0,0.1331237292,NA,0,0.1020533052,NA,13.6,NA,0.116666666666667,0.0002364054,NA,"ALIVE","",12.7971428571429,0.0145267584,7022,FALSE
"7023.2010",19,3,970,"ABBA",NA,963,"M","W",262,"S","BSLP",7,9,FALSE,TRUE,NA,TRUE,NA,2010,0.0024630144,0.0597131766,NA,0.0024630144,0.0597131766,NA,0,0,NA,36.6,NA,0.266666666666667,0.00146608,NA,"ALIVE","",12.7971428571429,0.1052090424,7023,FALSE
"7024.2010",19,3,1069,"ABBA",NA,963,"M","W",262,"S","BSLP",10,9,FALSE,NA,NA,NA,NA,2010,0.007854,NA,NA,0.007854,NA,NA,0.007854,NA,NA,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7024,FALSE
"7025.2010",19,3,1072,"ABBA",NA,963,"M","W",262,"S","BSLP",9,6,FALSE,NA,NA,NA,NA,2010,0.015021568254,0.151932032868,NA,0.0145267584,0.1476504876,NA,0.015021568254,0.151932032868,NA,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7025,FALSE
"7027.2010",19,3,1074,"ABBA",NA,963,"M","W",262,"S","BSLP",9,10,FALSE,NA,NA,NA,NA,2010,0.0307908216,NA,NA,0.0307908216,NA,NA,0.0307908216,NA,NA,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7027,FALSE
"7028.2010",19,3,1075,"ABBA",NA,963,"M","W",262,"S","BSLP",8,7,FALSE,NA,NA,NA,NA,2010,0,0.090693106812,0.375080917596,0,0.0882726768,0.3704504034,0,0.090693106812,0.375080917596,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7028,FALSE
"7029.2010",19,3,1076,"ABBA",NA,963,"M","W",262,"S","BSLP",8,6,FALSE,NA,NA,NA,NA,2010,0.0366436224,0.172883787384,0.318456130146,0.0366436224,0.1699181484,0.3137390256,0.0366436224,0.172883787384,0.318456130146,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7029,FALSE
"7030.2010",19,3,1077,"ABBA",NA,963,"M","W",262,"S","BSLP",8,6,FALSE,NA,NA,NA,NA,2010,0.0366436224,0.172883787384,0.318456130146,0.0366436224,0.1699181484,0.3137390256,0.0366436224,0.172883787384,0.318456130146,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7030,FALSE
"7031.2010",19,3,1078,"ABBA",NA,963,"M","W",262,"S","BSLP",8,6,FALSE,NA,NA,NA,NA,2010,0.0366436224,0.172883787384,0.318456130146,0.0366436224,0.1699181484,0.3137390256,0.0366436224,0.172883787384,0.318456130146,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7031,FALSE
"7032.2010",19,3,1079,"ABBA",NA,963,"M","W",262,"S","BSLP",8,6,FALSE,NA,NA,NA,NA,2010,0.0366436224,0.172883787384,0.318456130146,0.0366436224,0.1699181484,0.3137390256,0.0366436224,0.172883787384,0.318456130146,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7032,FALSE
"7034.2010",19,3,1081,"ABBA",NA,963,"M","W",262,"S","BSLP",7,6,FALSE,NA,NA,NA,NA,2010,0.0295593144,0.145629543444,0.39381719223,0.0295593144,0.1449008022,0.3900901158,0.0295593144,0.1455432594,0.393675725982,0.64,NA,NA,NA,NA,"ALIVE","",12.7971428571429,3.2169984e-05,7034,FALSE
"7035.2010",19,3,1082,"ABBA",NA,963,"M","W",262,"S","BSLP",7,6,FALSE,NA,NA,NA,NA,2010,0.029591484384,0.145661713428,0.393849362214,0.0295593144,0.1449008022,0.3900901158,0.029591484384,0.145661713428,0.393849362214,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7035,FALSE
"7036.2010",19,3,1083,"ABBA",NA,963,"M","W",262,"S","BSLP",7,6,FALSE,NA,NA,NA,NA,2010,0.029591484384,0.145661713428,0.393849362214,0.0295593144,0.1449008022,0.3900901158,0.029591484384,0.145661713428,0.393849362214,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7036,FALSE
"7037.2010",19,3,1084,"ABBA",NA,963,"M","W",262,"S","BSLP",7,6,FALSE,NA,NA,NA,NA,2010,0.029591484384,0.145661713428,0.393849362214,0.0295593144,0.1449008022,0.3900901158,0.029591484384,0.145661713428,0.393849362214,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7037,FALSE
"7038.2010",19,3,1085,"ABBA",NA,963,"M","W",262,"S","BSLP",7,6,FALSE,NA,NA,NA,NA,2010,0.029591484384,0.145661713428,0.393849362214,0.0295593144,0.1449008022,0.3900901158,0.029591484384,0.145661713428,0.393849362214,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7038,FALSE
"7039.2010",19,3,1086,"ABBA",NA,963,"M","W",262,"S","BSLP",7,7,FALSE,NA,NA,NA,NA,2010,0,0.08707329246,0.418552352064,0,0.0868149744,0.4150964664,0,0.08707329246,0.418552352064,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7039,FALSE
"7040.2010",19,3,1087,"ABBA",NA,963,"M","W",262,"S","BSLP",7,7,FALSE,NA,NA,NA,NA,2010,0,0.08707329246,0.418552352064,0,0.0868149744,0.4150964664,0,0.08707329246,0.418552352064,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7040,FALSE
"7041.2010",19,3,1088,"ABBA",NA,963,"M","W",262,"S","BSLP",7,10,FALSE,NA,NA,NA,NA,2010,0.0323655486,NA,NA,0.0323655486,NA,NA,0.0323655486,NA,NA,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7041,FALSE
"7042.2010",19,3,1089,"ABBA",NA,963,"M","W",262,"S","BSLP",7,8,FALSE,NA,NA,NA,NA,2010,0,0.1076720568,0.411000589692,0,0.1076720568,0.4081401786,0,0.1076720568,0.411000589692,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7042,FALSE
"7043.2010",19,3,1090,"ABBA",NA,963,"M","W",262,"S","BSLP",7,7,FALSE,NA,NA,NA,NA,2010,0,0.08707329246,0.418552352064,0,0.0868149744,0.4150964664,0,0.08707329246,0.418552352064,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7043,FALSE
"7044.2010",19,3,1091,"ABBA",NA,963,"M","W",262,"S","BSLP",6,8,FALSE,NA,NA,NA,NA,2010,0,0.164207693496,0.39653876031,0,0.1640708454,0.3953947074,0,0.164207693496,0.39653876031,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7044,FALSE
"7045.2010",19,3,1092,"ABBA",NA,963,"M","W",262,"S","BSLP",6,7,FALSE,NA,NA,NA,NA,2010,0,0.154185926664,0.403641556626,0,0.1537137756,0.4020391914,0,0.154185926664,0.403641556626,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7045,FALSE
"7046.2010",19,3,1093,"ABBA",NA,963,"M","W",262,"S","BSLP",6,6,FALSE,NA,NA,NA,NA,2010,0.020838185676,0.145764223836,0.378502976082,0.0206120376,0.1452880044,0.3770328408,0.020838185676,0.145764223836,0.378502976082,0,NA,NA,NA,NA,"ALIVE","",12.7971428571429,0,7046,FALSE
