"PLOT","SPLOT","TAG","SPECIES","CLASS","YRTAG","STAT86","STAT87","STAT88","STAT89","STAT98","STAT10","DBH86","HT86","DBH87","HT87","CPOS87","CPOS88","DBH98","HT98","CPOS98","DBH10","HT10","CPOS10","ELEV","ASPCL","CANHT86","CANDBH86","CANHT87","CANDBH87","CANHT98","CANDBH98","CANHT10","CANDBH10","HTPRED86","HTPRED87","HTPRED98","HTPRED10"
21,4,284,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0.71,1.22930484528282,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,285,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.71,2.21475349131908,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,286,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,287,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0.35,0.765457976358552,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,288,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,289,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.97,2.43497502761702,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,432,"ABBA","P",1987,"","ALIVE","","","DEAD","DEAD",NA,NA,NA,2.4,"","",NA,NA,"",NA,NA,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,NA
21,4,436,"ABBA","P",1987,"","ALIVE","","","DEAD","DEAD",NA,NA,NA,5.1,"","",NA,NA,"",NA,NA,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,NA
21,4,470,"ABBA","P",1987,"","ALIVE","","","ALIVE","NF",NA,NA,NA,3.3,"","",3.4,3.2,"",NA,NA,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,NA
21,4,492,"ABBA","P",1987,"","ALIVE","","","ALIVE","DEAD",NA,NA,NA,3.9,"","",5,4.4,"o",NA,NA,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,NA
21,4,499,"ABBA","P",1987,"","ALIVE","","","ALIVE","DEAD",NA,NA,NA,3.7,"","",4.8,1.5,"",NA,NA,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,NA
21,4,501,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,17.8,10.6349849462772,"c","",20.3,12.1,"c",23.5,14.3665048627806,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,1,NA,1
21,4,502,"PIRU","P",1987,"","DEAD","","","DEAD","DEAD",NA,NA,29.1,15.1244262517651,"d","",NA,NA,"",NA,NA,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,1,NA,NA
21,4,503,"ABBA","P",1987,"","ALIVE","","","ALIVE","DEAD",NA,NA,20.8,11.8043059858068,"d","",22.4,11.3,"c",NA,NA,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,1,NA,NA
21,4,504,"ABBA","P",1987,"","ALIVE","","","ALIVE","DEAD",NA,NA,5.1,4.60434190896461,"o","",5.8,5.2,"o",NA,NA,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,1,NA,NA
21,4,505,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,16.8,10.2310257084214,"c","",18.8,13.3,"c",23.1,14.3036731743994,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,1,NA,1
21,4,506,"ABBA","P",1987,"","ALIVE","","","DEAD","DEAD",NA,NA,26.5,13.8830733975721,"d","",NA,11.7,"c",NA,NA,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,1,NA,NA
21,4,507,"ABBA","P",1987,"","DEAD","","","DEAD","DEAD",NA,NA,6.6,5.47218904742876,"i","",NA,NA,"",NA,NA,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,1,NA,NA
21,4,508,"ABBA","P",1987,"","ALIVE","","","ALIVE","DEAD",NA,NA,5.3,4.72450235812896,"o","",6.3,5.7,"o",NA,NA,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,1,NA,NA
21,4,509,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,5,4.54367929339293,"o","",5.8,4.5,"o",7.9,6.17243690568102,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,1,NA,1
21,4,652,"PIRU","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",0.4,1.3,"",3.65,3.57935489969589,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,1744,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.54,1.95600819959893,"o","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,1753,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",3.7,3.6136196483375,"o","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,1760,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",3.63,3.56560966374062,"o","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,1774,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.82,2.19874191619911,"o","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,98644,"PIRU","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",0,1.1,"",5.05,4.49302600345903,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,98645,"PIRU","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",0,1.2,"",4.26,3.98844159328381,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,98646,"ABBA","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",0,1.2,"",NA,NA,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,NA
21,4,98649,"PIRU","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",0.4,1.4,"",4.85,4.36766983998175,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,98650,"ABBA","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",0,1.1,"",2.91,3.16203538735938,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,98651,"ABBA","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",0,1,"",5.8,5.01854578722379,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,98652,"ABBA","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",1.3,1.5,"",4.56,4.27183563332934,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,98654,"SOAM","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",0,1,"",NA,NA,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,NA
21,4,98655,"ABBA","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",0.3,1.5,"",NA,NA,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,NA
21,4,98659,"ABBA","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",2.2,2,"",1.16,1.70784456201632,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
21,4,98660,"ABBA","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",0,1.2,"",4.95,4.51319789164023,"","M","W",NA,NA,10.2,27.65,13.5,24.08,12.1975,20.8666666666667,NA,NA,NA,1
22,1,1,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,9.1,6.78560217656315,"c","",11.4,9.5,"c",12.3,8.30296715289787,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,2,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,6.3,5.30432391422366,"c","",8,6.1,"o",8.6,6.53357614097282,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,3,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,20.9,11.8422847173372,"d","",23.1,15.3,"d",25.7,13.6009583867648,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,4,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,5.8,5.01854578722379,"c","",6.7,5.9,"o",6.8,5.58269988814882,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,5,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,7.1,5.74647558906509,"c","",9.2,8.7,"i",10.9,7.65748561607725,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,6,"ABBA","P",1987,"","ALIVE","","","ALIVE","DEAD",NA,NA,5.5,4.84317418315988,"c","",7,6.1,"o",NA,NA,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,NA
22,1,7,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,8.3,6.38003843567136,"c","",11.5,7.9,"i",14.7,9.35576996352632,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,8,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,5.5,4.84317418315988,"c","",7.8,6.9,"o",8.9,6.68535473205544,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,9,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,5.7,4.96042899459913,"c","",8.1,7.4,"i",11.4,7.89099304359862,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,10,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,5,4.54367929339293,"c","",7.8,7.1,"i",11.5,7.93728518089993,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,11,"ABBA","P",1987,"","DEAD","","","DEAD","DEAD",NA,NA,13.4,8.79321134452913,"d","",NA,NA,"",NA,NA,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,NA
22,1,12,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,13.4,8.79321134452913,"i","",13.5,6.6,"o",17.1,10.3530275037139,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,13,"ABBA","P",1987,"","ALIVE","","","DEAD","DEAD",NA,NA,20.4,11.6517836561948,"d","",NA,NA,"",NA,NA,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,NA
22,1,14,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,5.2,4.66461293484416,"c","",7.5,7.1,"i",9.6,7.03309354342336,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,15,"PIRU","A",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,26.5,14.6526830887522,"d","",28,14.9283913752532,"c",30.5,15.3669608450714,"c","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,1,1
22,1,16,"PIRU","A",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,20.2,11.8612722853728,"d","",21.3,12.3099642064098,"c",22.9,12.9504172351954,"c","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,1,1
22,1,75,"ABBA","P",1987,"","ALIVE","","","ALIVE","DEAD",NA,NA,5.7,4.96042899459913,"i","",6.1,6.6,"o",NA,NA,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,NA
22,1,76,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,13.1,8.66087163847954,"i","",16,8.2,"o",18.5,10.9133030084682,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,77,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,6.7,5.52758065658472,"c","",8.3,8.8,"i",9.3,6.88512454979633,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,78,"ABBA","P",1987,"","ALIVE","","","ALIVE","DEAD",NA,NA,5,4.54367929339293,"o","",5.2,10.6,"o",NA,NA,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,NA
22,1,80,"PIRU","P",1987,"","ALIVE","","ALIVE","ALIVE","ALIVE",NA,NA,21.4,13.2,"d","",22.4,15.9,"d",24.3,13.499875092157,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,81,"ABBA","P",1987,"","ALIVE","","","ALIVE","DEAD",NA,NA,6.1,5.19094554913055,"i","",6.1,5.5,"o",NA,NA,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,NA
22,1,83,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,12.5,8.3931463600258,"c","",17.1,10.5,"c",21.8,12.1814395072911,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,84,"ABBA","P",1987,"","DEAD","","","PD","DEAD",NA,NA,5.4,4.78401972810281,"o","",NA,NA,"",NA,NA,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,NA
22,1,87,"ABBA","P",1987,"","ALIVE","","","ALIVE","DEAD",NA,NA,6.8,5.58269988814882,"i","",6.9,5.2,"o",NA,NA,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,NA
22,1,88,"ABBA","P",1987,"","ALIVE","","","DEAD","DEAD",NA,NA,16,9.90211151643664,"d","",16.1,9.94351797986543,"",NA,NA,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,1,NA
22,1,89,"PIRU","P",1987,"","ALIVE","","ALIVE","ALIVE","ALIVE",NA,NA,24.5,12.5,"d","",26.4,12.6,"d",29,15.1068095685382,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,90,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,8.6,6.53357614097282,"i","",8.8,7.5,"o",9,6.73557042175336,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,91,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,14.7,9.35576996352632,"c","",17.4,10,"c",20.4,11.6517836561948,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,92,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,11.7,8.02947271552627,"c","",13.7,9,"i",14.1,9.09826110106135,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,93,"ABBA","P",1987,"","ALIVE","","","DEAD","DEAD",NA,NA,6.1,5.19094554913055,"i","",5.9,5.07633257816458,"",NA,NA,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,1,NA
22,1,94,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,7.9,6.17243690568102,"i","",8.4,8,"o",8.7,6.58436045713211,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,96,"ABBA","P",1987,"","ALIVE","","","ALIVE","DEAD",NA,NA,5.1,4.60434190896461,"i","",5.4,6.4,"o",NA,NA,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,NA
22,1,97,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,6.7,5.52758065658472,"i","",8.8,7.7,"o",10.7,7.56309651095288,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,1,98,"PIRU","P",1987,"","ALIVE","","ALIVE","ALIVE","ALIVE",NA,NA,22.3,14.1,"d","",23.5,15,"d",25.6,14.0016425600178,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,99,"PIRU","P",1987,"","DEAD","","","PD","DEAD",NA,NA,25.5,13.9633206997827,"d","",NA,NA,"",NA,NA,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,NA
22,1,291,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",9.9,7.19867570335299,"i","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,793,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",3.87,3.82730278556261,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,794,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0.65,1.15871957207811,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,795,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,796,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,797,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,798,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",4.35,4.13905478587968,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,799,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",3.9,3.84714802072643,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,800,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",4.3,4.10713079444342,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,98512,"PIRU","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",0,1.2,"",0,0,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,98513,"ABBA","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",6.8,5.2,"i",10,7.22803244145705,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,98514,"ABBA","P",1998,"","","","","ALIVE","DEAD",NA,NA,NA,NA,"","",5.4,3.8,"o",NA,NA,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,NA
22,1,98515,"ABBA","P",1998,"","","","","ALIVE","DEAD",NA,NA,NA,NA,"","",5,4.7,"o",NA,NA,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,NA
22,1,98516,"ABBA","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",7,6.2,"o",9.8,7.13089148784854,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,98518,"ABBA","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",6.4,6.5,"o",7.7,6.06733769447479,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,98519,"ABBA","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",5.8,6.1,"o",6.6,5.47218904742876,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,98522,"ABBA","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",5.1,5.7,"o",5.7,4.96042899459913,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,1,98628,"PIRU","A",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",5.3,4.6476489429876,"o",7.3,5.81568577634528,"o","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,1,1
22,2,17,"PIRU","A",1987,"","DEAD","","","DEAD","DEAD",NA,NA,28,14.9283913752532,"d","",NA,NA,"",NA,NA,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,NA
22,2,18,"PIRU","A",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,23.4,13.1477781013026,"c","",24.1,14.1892178036321,"c",25.9,14.1163399758597,"c","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,1,1
22,2,19,"PIRU","A",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,22.8,12.9107907177012,"c","",24.9,14.34696730154,"c",28.3,14.9823533360584,"c","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,1,1
22,2,20,"PIRU","A",1987,"","DEAD","","","DEAD","DEAD",NA,NA,20.2,11.8612722853728,"c","",NA,NA,"",NA,NA,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,NA
22,2,290,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",4.6,4.20877130023765,"o","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,2,291.1,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",5,4.46182868553028,"o","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,2,292,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",7.2,5.75978381155314,"o","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,2,300,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",2.88,3.03213686830165,"o","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,NA,NA,1
22,2,934,"ABBA","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,7,5.69214230292684,"c","",11.5,7.7,"i",15.2,9.56771822181802,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
22,2,935,"PIRU","P",1987,"","DEAD","","","DEAD","DEAD",NA,NA,24.4,13.538753543566,"d","",NA,NA,"",NA,NA,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,NA
22,2,936,"BECO","P",1987,"","ALIVE","","","ALIVE","ALIVE",NA,NA,26.5,12.8374429648222,"c","",27.2,10.4,"c",27.1,12.8246589805837,"","M","W",NA,NA,10.8266666666667,26.2166666666667,10.8266666666667,23.1785714285714,12.2828571428571,26.76,NA,1,NA,1
