"pplot","splot","tag","spec","yrmort","stat86","stat87","stat98","stat10","dbh86","decm86","dbh87","cpos87","decm87","dbh98","decm98","cpos98","dbh10","decm10","cpos10","elev","elevcl","aspcl","asp","soilcl","slopcl","bqudx","bqudy","bv86","bv87","bv98","bv10","ht86","ht87","ht98","ht10","ba86","ba87","ba98","ba10","dbhgrowth98","dbhgrowth10","htgrowth98","htgrowth10","priordbh86","priordbh87","priordbh98","priordbh10","priorba86","priorba87","priorba98","priorba10","priorbv86","priorbv87","priorbv98","priorbv10","priorht86","priorht87","priorht98","priorht10","bvgrowth98","bvgrowth10"
22,4,903,"ABBA",NA,"","ALIVE","ALIVE","ALIVE",NA,NA,11.3,"c",2,12.1,2,"i",12.8,NA,"",978,"M","W",270,"H","FSLP",6,2,NA,0.039853,0.044906,0.05588,NA,1,NA,1,NA,0.0100287726,0.0114990414,0.0128679936,0.0727272727272726,0.0583333333333334,NA,NA,NA,NA,11.3,12.1,NA,NA,0.0100287726,0.0114990414,NA,NA,0.039853,0.044906,NA,NA,1,NA,0.000459363636363637,0.0009145
22,4,904,"ABBA",NA,"","ALIVE","ALIVE","ALIVE",NA,NA,19,"d",3,21,1,"c",22.6,NA,"",978,"M","W",270,"H","FSLP",7,4,NA,0.164547,0.269146,0.266046,NA,1,NA,1,NA,0.02835294,0.03463614,0.0401150904,0.181818181818182,0.133333333333333,NA,NA,NA,NA,19,21,NA,NA,0.02835294,0.03463614,NA,NA,0.164547,0.269146,NA,NA,1,NA,0.009509,-0.000258333333333333
22,4,905,"PIRU",1987,"","DEAD","DEAD","DEAD",NA,NA,12.5,"c",4,NA,NA,"",NA,NA,"",978,"M","W",270,"H","FSLP",6,5,NA,0.05709,NA,NA,NA,1,NA,NA,NA,0.012271875,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,0.012271875,NA,NA,NA,0.05709,NA,NA,NA,1,NA,NA,NA
22,4,906,"ABBA",2010,"","ALIVE","ALIVE","DEAD",NA,NA,14.3,"c",2,16.6,2,"i",NA,NA,"",978,"M","W",270,"H","FSLP",8,4,NA,0.075542,0.116661,NA,NA,1,NA,NA,NA,0.0160606446,0.0216424824,NA,0.209090909090909,NA,NA,NA,NA,NA,14.3,16.6,NA,NA,0.0160606446,0.0216424824,NA,NA,0.075542,0.116661,NA,NA,1,NA,0.00373809090909091,NA
22,4,907,"ABBA",2010,"","ALIVE","ALIVE","DEAD",NA,NA,11.5,"c",1,13.2,1,"c",NA,NA,"",978,"M","W",270,"H","FSLP",9,3,NA,0.041792,0.077094,NA,NA,1,NA,NA,NA,0.010386915,0.0136848096,NA,0.154545454545454,NA,NA,NA,NA,NA,11.5,13.2,NA,NA,0.010386915,0.0136848096,NA,NA,0.041792,0.077094,NA,NA,1,NA,0.00320927272727273,NA
22,4,908,"ABBA",NA,"","ALIVE","ALIVE","ALIVE",NA,NA,8,"i",2,9.3,2,"o",10.9,NA,"",978,"M","W",270,"H","FSLP",9,5,NA,0.015704,0.021939,0.036149,NA,1,NA,1,NA,0.00502656,0.0067929246,0.0093313374,0.118181818181818,0.133333333333333,NA,NA,NA,NA,8,9.3,NA,NA,0.00502656,0.0067929246,NA,NA,0.015704,0.021939,NA,NA,1,NA,0.000566818181818182,0.00118416666666667
22,4,910,"ABBA",2010,"","ALIVE","ALIVE","DEAD",NA,NA,17.5,"c",3,17.9,2,"i",NA,NA,"",978,"M","W",270,"H","FSLP",10,4,NA,0.131233,0.108191,NA,NA,1,NA,NA,NA,0.024052875,0.0251650014,NA,0.0363636363636362,NA,NA,NA,NA,NA,17.5,17.9,NA,NA,0.024052875,0.0251650014,NA,NA,0.131233,0.108191,NA,NA,1,NA,-0.00209472727272727,NA
22,4,911,"ABBA",NA,"","ALIVE","ALIVE","ALIVE",NA,NA,8.2,"i",2,9.5,2,"o",10.2,NA,"",978,"M","W",270,"H","FSLP",10,5,NA,0.01678,0.024641,0.030211,NA,1,NA,1,NA,0.0052810296,0.007088235,0.0081713016,0.118181818181818,0.0583333333333333,NA,NA,NA,NA,8.2,9.5,NA,NA,0.0052810296,0.007088235,NA,NA,0.01678,0.024641,NA,NA,1,NA,0.000714636363636364,0.000464166666666667
22,4,924,"ABBA",NA,"","ALIVE","ALIVE","ALIVE",NA,NA,11.4,"c",3,13.3,2,"i",16.5,NA,"",978,"M","W",270,"H","FSLP",7,4,NA,0.040815,0.060899,0.111677,NA,1,NA,1,NA,0.0102070584,0.0138929406,0.021382515,0.172727272727273,0.266666666666667,NA,NA,NA,NA,11.4,13.3,NA,NA,0.0102070584,0.0138929406,NA,NA,0.040815,0.060899,NA,NA,1,NA,0.00182581818181818,0.0042315
22,4,925,"ABBA",NA,"","ALIVE","ALIVE","ALIVE",NA,NA,14.9,"c",1,17.4,2,"c",20,NA,"",978,"M","W",270,"H","FSLP",7,2,NA,0.084502,0.136516,0.18957,NA,1,NA,1,NA,0.0174366654,0.0237787704,0.031416,0.227272727272727,0.216666666666667,NA,NA,NA,NA,14.9,17.4,NA,NA,0.0174366654,0.0237787704,NA,NA,0.084502,0.136516,NA,NA,1,NA,0.00472854545454545,0.00442116666666667
22,4,927,"ABBA",NA,"","ALIVE","ALIVE","ALIVE",NA,NA,13.9,"c",2,16.6,2,"i",19.6,NA,"",978,"M","W",270,"H","FSLP",10,2,NA,0.069924,0.104462,0.179281,NA,1,NA,1,NA,0.0151747134,0.0216424824,0.0301719264,0.245454545454546,0.25,NA,NA,NA,NA,13.9,16.6,NA,NA,0.0151747134,0.0216424824,NA,NA,0.069924,0.104462,NA,NA,1,NA,0.00313981818181818,0.00623491666666667
22,4,928,"ABBA",2010,"","ALIVE","ALIVE","DEAD",NA,NA,18.1,"c",2,21,2,"c",NA,NA,"",978,"M","W",270,"H","FSLP",9,3,NA,0.14397,0.278775,NA,NA,1,NA,NA,NA,0.0257304894,0.03463614,NA,0.263636363636364,NA,NA,NA,NA,NA,18.1,21,NA,NA,0.0257304894,0.03463614,NA,NA,0.14397,0.278775,NA,NA,1,NA,0.012255,NA
22,4,929,"ABBA",NA,"","ALIVE","ALIVE","ALIVE",NA,NA,20,"c",2,21.5,2,"c",22.7,NA,"",978,"M","W",270,"H","FSLP",8,1,NA,0.18957,0.195829,0.269336,NA,1,NA,1,NA,0.031416,0.036305115,0.0404708766,0.136363636363636,0.0999999999999999,NA,NA,NA,NA,20,21.5,NA,NA,0.031416,0.036305115,NA,NA,0.18957,0.195829,NA,NA,1,NA,0.000569000000000001,0.00612558333333333
22,4,930,"BECO",1998,"","ALIVE","DEAD","DEAD",NA,NA,14.8,"c",NA,14.7,NA,"",NA,NA,"",978,"M","W",270,"H","FSLP",10,3,NA,0.104085,0.102485,NA,NA,1,1,NA,NA,0.0172034016,0.0169717086,NA,-0.00909090909090922,NA,0,NA,NA,NA,14.8,14.7,NA,NA,0.0172034016,0.0169717086,NA,NA,0.104085,0.102485,NA,NA,1,1,-0.000145454545454545,NA
22,4,931,"ABBA",NA,"","ALIVE","ALIVE","ALIVE",NA,NA,5.1,"o",1,6.1,2,"o",7.6,NA,"",978,"M","W",270,"H","FSLP",9,4,NA,0.004743,0.007365,0.013685,NA,1,NA,1,NA,0.0020428254,0.0029224734,0.0045364704,0.0909090909090909,0.125,NA,NA,NA,NA,5.1,6.1,NA,NA,0.0020428254,0.0029224734,NA,NA,0.004743,0.007365,NA,NA,1,NA,0.000238363636363636,0.000526666666666667
22,4,933,"ABBA",2010,"","ALIVE","ALIVE","DEAD",NA,NA,9.7,"c",2,10.5,1,"i",NA,NA,"",978,"M","W",270,"H","FSLP",8,5,NA,0.026378,0.044653,NA,NA,1,NA,NA,NA,0.0073898286,0.008659035,NA,0.0727272727272728,NA,NA,NA,NA,NA,9.7,10.5,NA,NA,0.0073898286,0.008659035,NA,NA,0.026378,0.044653,NA,NA,1,NA,0.00166136363636364,NA
22,4,98666,"PIRU",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,0.7,2,"",1.18,NA,"",978,"M","W",270,"H","FSLP",8,5,NA,NA,3.3e-05,3.5e-05,NA,NA,NA,1,NA,NA,3.84846e-05,0.000109359096,NA,0.04,NA,NA,NA,NA,NA,0.7,NA,NA,NA,3.84846e-05,NA,NA,NA,3.3e-05,NA,NA,NA,NA,NA,1.66666666666666e-07
22,4,98667,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,6.2,2,"o",8.5,NA,"",978,"M","W",270,"H","FSLP",9,5,NA,NA,0.007882,0.018482,NA,NA,NA,1,NA,NA,0.0030190776,0.005674515,NA,0.191666666666667,NA,NA,NA,NA,NA,6.2,NA,NA,NA,0.0030190776,NA,NA,NA,0.007882,NA,NA,NA,NA,NA,0.000883333333333333
22,4,98684,"PIRU",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,8.3,2,"o",8.8,1,"i",978,"M","W",270,"H","FSLP",NA,NA,NA,NA,0.019153,0.022365,NA,NA,1,1,NA,NA,0.0054106206,0.0060821376,NA,0.0416666666666667,NA,0,NA,NA,NA,8.3,NA,NA,NA,0.0054106206,NA,NA,NA,0.019153,NA,NA,NA,1,NA,0.000267666666666667
22,4,991262,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.22,NA,"",978,"M","W",270,"H","FSLP",8,4,NA,NA,NA,0.000253,NA,NA,NA,1,NA,NA,NA,0.000116898936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,4,991280,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",3.18,NA,"",978,"M","W",270,"H","FSLP",6,5,NA,NA,NA,0.001428,NA,NA,NA,1,NA,NA,NA,0.000794227896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,4,991420,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",2.67,NA,"",978,"M","W",270,"H","FSLP",9,5,NA,NA,NA,0.000944,NA,NA,NA,1,NA,NA,NA,0.000559903806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,4,991459,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",2.53,NA,"",978,"M","W",270,"H","FSLP",8,3,NA,NA,NA,0.000835,NA,NA,NA,1,NA,NA,NA,0.000502726686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,4,991922,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",3.44,NA,"",978,"M","W",270,"H","FSLP",10,5,NA,NA,NA,0.001731,NA,NA,NA,1,NA,NA,NA,0.000929410944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,4,991965,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",3.29,NA,"",978,"M","W",270,"H","FSLP",8,5,NA,NA,NA,0.001551,NA,NA,NA,1,NA,NA,NA,0.000850124814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,4,992559,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",2.74,NA,"",978,"M","W",270,"H","FSLP",7,5,NA,NA,NA,0.001002,NA,NA,NA,1,NA,NA,NA,0.000589646904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,4,992807,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",978,"M","W",270,"H","FSLP",7,5,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,4,992825,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",2.4,NA,"",978,"M","W",270,"H","FSLP",10,4,NA,NA,NA,0.000743,NA,NA,NA,1,NA,NA,NA,0.0004523904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,4,992907,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",2.36,NA,"",978,"M","W",270,"H","FSLP",7,5,NA,NA,NA,0.000716,NA,NA,NA,1,NA,NA,NA,0.000437436384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,4,992967,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",2.13,NA,"",978,"M","W",270,"H","FSLP",9,4,NA,NA,NA,0.000575,NA,NA,NA,1,NA,NA,NA,0.000356328126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,4,993143,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.02,NA,"",978,"M","W",270,"H","FSLP",8,5,NA,NA,NA,0.000168,NA,NA,NA,1,NA,NA,NA,8.1713016e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,4,993321,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",2.04,NA,"",978,"M","W",270,"H","FSLP",8,4,NA,NA,NA,0.000526,NA,NA,NA,1,NA,NA,NA,0.000326852064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,4,993983,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",5.7,NA,"",978,"M","W",270,"H","FSLP",9,4,NA,NA,NA,0.006358,NA,NA,NA,1,NA,NA,NA,0.0025517646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,76,"SOAM",1998,"","ALIVE","DEAD","DEAD",NA,NA,12.2,"c",NA,NA,NA,"",NA,NA,"",977,"M","W",270,"H","FSLP",5,2,NA,0.054338,NA,NA,NA,1,NA,NA,NA,0.0116898936,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,0.0116898936,NA,NA,NA,0.054338,NA,NA,NA,1,NA,NA,NA
23,1,77,"ABBA",1987,"","DEAD","DEAD","DEAD",NA,NA,6.3,"o",4,NA,NA,"",NA,NA,"",977,"M","W",270,"H","FSLP",5,4,NA,0.008292,NA,NA,NA,1,NA,NA,NA,0.0031172526,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,0.0031172526,NA,NA,NA,0.008292,NA,NA,NA,1,NA,NA,NA
23,1,78,"SOAM",1998,"","ALIVE","NF","NF",NA,NA,6.2,"i",NA,NA,NA,"",NA,NA,"",977,"M","W",270,"H","FSLP",5,2,NA,0.008248,NA,NA,NA,1,NA,NA,NA,0.0030190776,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,0.0030190776,NA,NA,NA,0.008248,NA,NA,NA,1,NA,NA,NA
23,1,98,"ABBA",1987,"","DEAD","DEAD","DEAD",NA,NA,6.4,"o",4,NA,NA,"",NA,NA,"",977,"M","W",270,"H","FSLP",5,3,NA,0.008646,NA,NA,NA,1,NA,NA,NA,0.0032169984,NA,NA,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,0.0032169984,NA,NA,NA,0.008646,NA,NA,NA,1,NA,NA,NA
23,1,156,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",4.5,NA,"",977,"M","W",270,"H","FSLP",2,2,NA,NA,NA,0.003423,NA,NA,NA,1,NA,NA,NA,0.001590435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,157,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",5.2,NA,"",977,"M","W",270,"H","FSLP",2,2,NA,NA,NA,0.004991,NA,NA,NA,1,NA,NA,NA,0.0021237216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,158,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",2.2,NA,"",977,"M","W",270,"H","FSLP",5,3,NA,NA,NA,0.000616,NA,NA,NA,1,NA,NA,NA,0.0003801336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,159,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",3.4,NA,"",977,"M","W",270,"H","FSLP",5,3,NA,NA,NA,0.001682,NA,NA,NA,1,NA,NA,NA,0.0009079224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,160,"SOAM",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",6.6,NA,"",977,"M","W",270,"H","FSLP",5,3,NA,NA,NA,0.009864,NA,NA,NA,1,NA,NA,NA,0.0034212024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,161,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",977,"M","W",270,"H","FSLP",5,3,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,162,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.7,NA,"",977,"M","W",270,"H","FSLP",5,3,NA,NA,NA,0.00037,NA,NA,NA,1,NA,NA,NA,0.0002269806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,163,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",977,"M","W",270,"H","FSLP",5,3,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,164,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",977,"M","W",270,"H","FSLP",5,3,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,165,"SOAM",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",5.5,NA,"",977,"M","W",270,"H","FSLP",5,3,NA,NA,NA,0.005866,NA,NA,NA,1,NA,NA,NA,0.002375835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,166,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.5,NA,"",977,"M","W",270,"H","FSLP",5,3,NA,NA,NA,0.000297,NA,NA,NA,1,NA,NA,NA,0.000176715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,167,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",5.8,NA,"",977,"M","W",270,"H","FSLP",2,3,NA,NA,NA,0.006658,NA,NA,NA,1,NA,NA,NA,0.0026420856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,168,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",977,"M","W",270,"H","FSLP",1,4,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,169,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.12,NA,"",977,"M","W",270,"H","FSLP",3,3,NA,NA,NA,0.000208,NA,NA,NA,1,NA,NA,NA,9.8520576e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,171,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",977,"M","W",270,"H","FSLP",2,4,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,172,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",977,"M","W",270,"H","FSLP",2,5,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,173,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0.6,NA,"",977,"M","W",270,"H","FSLP",2,4,NA,NA,NA,4.9e-05,NA,NA,NA,1,NA,NA,NA,2.82744e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,174,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",977,"M","W",270,"H","FSLP",2,4,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,175,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0.88,NA,"",977,"M","W",270,"H","FSLP",2,4,NA,NA,NA,0.000119,NA,NA,NA,1,NA,NA,NA,6.0821376e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,176,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.6,NA,"",977,"M","W",270,"H","FSLP",2,4,NA,NA,NA,0.000332,NA,NA,NA,1,NA,NA,NA,0.0002010624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,177,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.61,NA,"",977,"M","W",270,"H","FSLP",2,5,NA,NA,NA,0.000336,NA,NA,NA,1,NA,NA,NA,0.000203583534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,178,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",977,"M","W",270,"H","FSLP",2,5,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,179,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.77,NA,"",977,"M","W",270,"H","FSLP",2,5,NA,NA,NA,0.000399,NA,NA,NA,1,NA,NA,NA,0.000246057966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,180,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0.6,NA,"",977,"M","W",270,"H","FSLP",2,5,NA,NA,NA,4.9e-05,NA,NA,NA,1,NA,NA,NA,2.82744e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,181,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",977,"M","W",270,"H","FSLP",1,5,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,182,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",977,"M","W",270,"H","FSLP",1,5,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,183,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0.73,NA,"",977,"M","W",270,"H","FSLP",1,5,NA,NA,NA,7.7e-05,NA,NA,NA,1,NA,NA,NA,4.1853966e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,184,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",977,"M","W",270,"H","FSLP",1,5,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,185,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.24,NA,"",977,"M","W",270,"H","FSLP",2,5,NA,NA,NA,0.000263,NA,NA,NA,1,NA,NA,NA,0.000120763104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,186,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",1.21,NA,"",977,"M","W",270,"H","FSLP",3,4,NA,NA,NA,0.000248,NA,NA,NA,1,NA,NA,NA,0.000114990414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,187,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",977,"M","W",270,"H","FSLP",3,5,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,188,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0,NA,"",977,"M","W",270,"H","FSLP",3,5,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
